# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
40

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,TCZFITCZEU,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.333333332999993459e+00, 0.000000000000000000e+00, 8.333365941695650037e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,30,17
# x,y,z,u,w
7.929446898848327985e-01, -5.213529791361944943e-01, -3.153248958285106984e-01, 2.083434369635493982e-03
8.011483059081591085e-01, -5.122761641989047598e-01, -3.094099603020939449e-01, 3.550355757549451818e-03
8.106893323585110389e-01, -5.023754669556385055e-01, -3.006687489600735619e-01, 4.801933135266884048e-03
8.137834839370777784e-01, -5.046286984656507268e-01, -2.882816642731468315e-01, 4.806470604486811488e-03
8.235889638627220677e-01, -4.952237546016767800e-01, -2.765043426092002044e-01, 3.565086863121228432e-03
7.689367598958163352e-01, -5.547621198478076554e-01, -3.177660297497050257e-01, 2.082558954596571907e-03
4.009470588366013111e-01, -7.671419865382499426e-01, -5.007340896128668062e-01, 1.008737534730762275e-03
-9.542746488980687891e-01, -1.850480984772695514e-01, -2.347703041707236704e-01, 1.043710760766295223e-03
-9.670610587262186142e-01, 2.463281941248313955e-01, 6.415083377887377536e-02, 2.155615676342129920e-03
-8.874286392975202498e-01, 4.200267290640006812e-01, 1.898629954107651230e-01, 3.685296086058318255e-03
-7.783710139063211297e-01, 5.582319653184487640e-01, 2.872553526170539273e-01, 4.969628106201184371e-03
-7.038892930686194704e-01, 6.239023603839484178e-01, 3.395374910237409227e-01, 4.966922451195289814e-03
-6.514598383059824194e-01, 6.658512199500714601e-01, 3.636512504658066525e-01, 3.672701715182631436e-03
-6.165639143467404049e-01, 6.917033881937464379e-01, 3.760257468401823067e-01, 2.155366202454413616e-03
-5.963023786606210797e-01, 7.060456334835808478e-01, 3.819987390587228360e-01, 1.097422100712650266e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,12,9
# nx,ny,nz
-2.136297730599373834e-01, 8.460329426486584703e-01, 4.884573471815236712e-01
-2.818082376758797025e-01, 8.309260423668847206e-01, 4.797353742372152396e-01
-3.478599644104127808e-01, 8.119390887685107305e-01, 4.687732514661506755e-01
-4.117934347430066144e-01, 7.891892202298171899e-01, 4.556386087411932739e-01
-4.736108473202780833e-01, 7.627382080212556925e-01, 4.403671097222088826e-01
-5.332824023407441993e-01, 7.326031732904815241e-01, 4.229686393084023943e-01
-5.907206722718491010e-01, 6.987752253142990311e-01, 4.034380644382049574e-01
-6.457524057344187218e-01, 6.612509908242724110e-01, 3.817734375544329373e-01
-6.980805378337739953e-01, 6.200908578774513291e-01, 3.580096237177367025e-01
-7.472119576701442556e-01, 5.755481888913033250e-01, 3.322929017880028035e-01
-7.922452644459994087e-01, 5.284511147894771499e-01, 3.051013933770990172e-01
-8.308402746087709678e-01, 4.819526206651031375e-01, 2.782554752777764429e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot
1.049206535224412917e+01, 1.775189972217697587e+01, 1.049688693280596397e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.046168987167426678e+01, 1.774614719172549115e+01, 1.049356570780127917e+01, 1.776356839400250465e-15, 8.518409359960949293e-03, -2.136297730601248723e-01, 8.460329426486177251e-01, 4.884573471815120693e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.040196650354611130e+01, 1.773483673712932074e+01, 1.048703561379552163e+01, 3.972054645195636988e-15, 2.411500405756652685e-02, -2.136297730598796241e-01, 8.460329426486723481e-01, 4.884573471815247814e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.030003309588567184e+01, 1.771553251475688384e+01, 1.047589031581230046e+01, 3.972054645195636988e-15, 4.737102911975914904e-02, -2.136297730599903411e-01, 8.460329426486620230e-01, 4.884573471814942502e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016187672585901502e+01, 1.768936836160655446e+01, 1.046078443494783805e+01, 0.000000000000000000e+00, 7.100504748050424919e-02, -2.136297730599369671e-01, 8.460329426486651316e-01, 4.884573471815121803e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.002332813399760880e+01, 1.766312992920184399e+01, 1.044563566893586426e+01, 0.000000000000000000e+00, 7.990379719106667500e-02, -2.136297730599583666e-01, 8.460329426486599136e-01, 4.884573471815119028e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
9.921015006887511589e+00, 1.764375379528575394e+01, 1.043444885280355372e+01, 1.776356839400250465e-15, 6.707570575787036304e-02, -2.136297730599003020e-01, 8.460329426486706828e-01, 4.884573471815185641e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
9.862449129094219558e+00, 1.763266254704528890e+01, 1.042804531764627285e+01, 3.552713678800500929e-15, 3.971687959453957389e-02, -2.136297730599374667e-01, 8.460329426486418170e-01, 4.884573471815525370e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
9.840789540611922348e+00, 1.762856063853310928e+01, 1.042567707966257551e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.046077577370589928e+01, 1.786905126918570730e+01, 1.032446216807839079e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090909090909090828e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.043332935700874486e+01, 1.786206993818369426e+01, 1.032043149474507615e+01, 2.960057712699626191e-04, 7.836144662476883863e-03, -2.858181589653263077e-01, 8.298981774919217402e-01, 4.791419361747190631e-01, 1.090909090909090828e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.037936238315952941e+01, 1.784834277985276785e+01, 1.031250611618750668e+01, 8.252347503399992202e-04, 2.218405003636894288e-02, -2.870451506306735956e-01, 8.295805031005728525e-01, 4.789585267795264389e-01, 1.090909090909090828e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.028724473981061927e+01, 1.782491153320077970e+01, 1.029897807962553280e+01, 1.567722312955379185e-03, 4.357952485646521268e-02, -2.891948626119172361e-01, 8.290203547435598397e-01, 4.786351249748983516e-01, 1.090909090909090828e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016237211407582919e+01, 1.779314865708603932e+01, 1.028063977455045119e+01, 2.247404810544700957e-03, 6.532406477378178977e-02, -2.925927451187899098e-01, 8.281256632467527412e-01, 4.781185745983698721e-01, 1.090909090909090828e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.003711022609689607e+01, 1.776128676736952627e+01, 1.026224430394573162e+01, 2.567336683698181760e-03, 7.352008419564101671e-02, -2.979020587932660891e-01, 8.267047674502919774e-01, 4.772982200277850473e-01, 1.090909090909090828e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
9.944550905055475454e+00, 1.773774317460687300e+01, 1.024865140432652311e+01, 1.975541203112644254e-03, 6.164790266740700908e-02, -3.051611726161015392e-01, 8.247166143868210897e-01, 4.761503593214073682e-01, 1.090909090909090828e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
9.891638463786572188e+00, 1.772428424950568981e+01, 1.024088089029635107e+01, 6.774841236957215330e-04, 3.647506236717344696e-02, -3.109832756107413498e-01, 8.230838667583189050e-01, 4.752076920385311376e-01, 1.090909090909090828e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
9.872079119150152238e+00, 1.771930909152437650e+01, 1.023800848149657838e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090909090909090828e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.042919625150143581e+01, 1.798256392832218253e+01, 1.014993649045821655e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.181818181818181879e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.040469814825526917e+01, 1.797469211616174789e+01, 1.014539169758838000e+01, 5.543551825430302529e-04, 7.160828182137020034e-03, -3.544776410830239310e-01, 8.097896032176191694e-01, 4.675322454043846498e-01, 1.181818181818181879e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.035652905225906117e+01, 1.795921426174134794e+01, 1.013645555417228294e+01, 1.541678090312741112e-03, 2.027262606492473418e-02, -3.569035256952564072e-01, 8.089900524787664304e-01, 4.670706245705225634e-01, 1.181818181818181879e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.027430903806808615e+01, 1.793279505283214803e+01, 1.012120241679677868e+01, 2.914262449125628544e-03, 3.982575114939286565e-02, -3.611302152145798305e-01, 8.075820241586955106e-01, 4.662576990407936162e-01, 1.181818181818181879e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016285390389619359e+01, 1.789698191776200886e+01, 1.010052569362350816e+01, 4.141453330058139475e-03, 5.969946554263391020e-02, -3.677210433693989255e-01, 8.053483256935837220e-01, 4.649680726306505418e-01, 1.181818181818181879e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.005105449126646633e+01, 1.786105815799069063e+01, 1.007978510124923588e+01, 4.651736970456071471e-03, 6.719692591342804611e-02, -3.777020895527783972e-01, 8.018764547364068962e-01, 4.629635869988439345e-01, 1.181818181818181879e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
9.968424521520585557e+00, 1.783450722079665596e+01, 1.006445591051302202e+01, 3.471060610809640918e-03, 5.631350906680817475e-02, -3.910080735058283907e-01, 7.970787381682908901e-01, 4.601936240467766615e-01, 1.181818181818181879e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
9.921151806247733518e+00, 1.781931739441694162e+01, 1.005568606016374922e+01, 1.181689392051539327e-03, 3.331233374218226656e-02, -4.015547159675609268e-01, 7.931364053951649451e-01, 4.579175171589835447e-01, 1.181818181818181879e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
9.903658641354615710e+00, 1.781369643238790346e+01, 1.005244079622318054e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.181818181818181879e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.039767608311602309e+01, 1.809257812553128986e+01, 9.973390974902528683e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.272727272727272707e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.037611635730565496e+01, 1.808414083953321594e+01, 9.968519705560309419e+00, 7.758164448590224764e-04, 6.488071769792038909e-03, -4.195953438215480058e-01, 7.861010180518824830e-01, 4.538556343828629158e-01, 1.272727272727272707e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.033372749383972433e+01, 1.806755217939248936e+01, 9.958942238162567406e+00, 2.152520852455168301e-03, 1.836836314232430378e-02, -4.231896156029984479e-01, 7.846546450090188252e-01, 4.530205705170099462e-01, 1.272727272727272707e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.026138051288971731e+01, 1.803923956657257222e+01, 9.942595943529527247e+00, 4.049517642930123944e-03, 3.608550502296729162e-02, -4.294185937976748857e-01, 7.821123662720602665e-01, 4.515527852036192447e-01, 1.272727272727272707e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016332027762089218e+01, 1.800086420608428384e+01, 9.920439918821362113e+00, 5.705412162443497873e-03, 5.409392543107702234e-02, -4.389984720708822730e-01, 7.781132669088500764e-01, 4.492439041098581498e-01, 1.272727272727272707e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.006497758941819498e+01, 1.796237830911676880e+01, 9.898220075847163457e+00, 6.297409284274612870e-03, 6.088674221667721154e-02, -4.530571466484689114e-01, 7.720456051316186841e-01, 4.457407379494278676e-01, 1.272727272727272707e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
9.992292687509371163e+00, 1.793393345269601369e+01, 9.881797430335579335e+00, 4.542690983824359055e-03, 5.101021765999457641e-02, -4.711771221663715314e-01, 7.638678482959421201e-01, 4.410193078389470500e-01, 1.272727272727272707e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
9.950627579169857739e+00, 1.791762803034077223e+01, 9.872383490349530888e+00, 1.533455411587632223e-03, 3.017835956681207826e-02, -4.853203673819116437e-01, 7.571975341700728501e-01, 4.371682001827759678e-01, 1.272727272727272707e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
9.935178809740030204e+00, 1.791158223517879833e+01, 9.868892948885299887e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.272727272727272707e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.036656456603493481e+01, 1.819923428675791754e+01, 9.794906696368409271e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.363636363636363757e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.034790398200827788e+01, 1.819054402948542304e+01, 9.789889373992807009e+00, 9.587366129903902899e-04, 5.815037053595328159e-03, -4.812354256351273341e-01, 7.591504125237987788e-01, 4.382956950264556562e-01, 1.363636363636363757e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.031121873700480052e+01, 1.817345966509846633e+01, 9.780025711615065731e+00, 2.654273098084175293e-03, 1.646333758966242802e-02, -4.859637296023834874e-01, 7.568879970859853090e-01, 4.369894888645572406e-01, 1.363636363636363757e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.024861526302770898e+01, 1.814430514912856296e+01, 9.763193343971746430e+00, 4.971037242411640439e-03, 3.234360531763776775e-02, -4.941159542545235928e-01, 7.529190313794340561e-01, 4.346980054449254283e-01, 1.363636363636363757e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016377584039996052e+01, 1.810479532411815740e+01, 9.740382335866353714e+00, 6.945938673402912017e-03, 4.848485972630439678e-02, -5.064818502064245553e-01, 7.467309432176143513e-01, 4.311253110788196286e-01, 1.363636363636363757e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.007871421381494592e+01, 1.806518201844750848e+01, 9.717511583173914502e+00, 7.532833897412567932e-03, 5.456312903149119348e-02, -5.240807673724107163e-01, 7.375666152645504736e-01, 4.258342838681965503e-01, 1.363636363636363757e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
1.001584337791232215e+01, 1.803590299169517408e+01, 9.700607329196843764e+00, 5.241312877449266598e-03, 4.570151489148558538e-02, -5.458459617073518899e-01, 7.256301672104351619e-01, 4.189427723710387741e-01, 1.363636363636363757e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
9.979717404145372228e+00, 1.801907908062112540e+01, 9.690894039609419863e+00, 1.752341580387779861e-03, 2.704269228793921079e-02, -5.625242959999028347e-01, 7.160131369656517197e-01, 4.133903773703745399e-01, 1.363636363636363757e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
9.966290326821113155e+00, 1.801282607395215862e+01, 9.687283864525847221e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.363636363636363757e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.033621099774346064e+01, 1.830267283794697875e+01, 9.614564729812947519e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.454545454545454586e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.032038029885558927e+01, 1.829403013056993643e+01, 9.609574860382284811e+00, 1.099241511149959315e-03, 5.140181993353308207e-03, -5.394985212511177464e-01, 7.291817394695355725e-01, 4.209932735710151253e-01, 1.454545454545454586e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.028926207726100728e+01, 1.827704126070127799e+01, 9.599766331790387852e+00, 3.037271660360345207e-03, 1.455330493166499817e-02, -5.453193928136643720e-01, 7.259270416963213846e-01, 4.191141729354470047e-01, 1.454545454545454586e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.023616729522847102e+01, 1.824805437467651359e+01, 9.583030745341021728e+00, 5.664793845534176094e-03, 2.859219821058951033e-02, -5.553052687910091656e-01, 7.202270779689232683e-01, 4.158232973431040813e-01, 1.454545454545454586e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016422576036082148e+01, 1.820877817856410985e+01, 9.560354622942780267e+00, 7.853707021719405490e-03, 4.286136404622513385e-02, -5.702467551020824477e-01, 7.114168811053597219e-01, 4.107367278121936138e-01, 1.454545454545454586e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.009210935835076484e+01, 1.816940651442768484e+01, 9.537623382055173238e+00, 8.370496473227052869e-03, 4.821614828216438942e-02, -5.908974033480319799e-01, 6.986631477596276785e-01, 4.033733564319313958e-01, 1.454545454545454586e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
1.003878942156459253e+01, 1.814029670605665956e+01, 9.520816826356105267e+00, 5.611033632401824997e-03, 4.037153016056058141e-02, -6.152470427845482259e-01, 6.827175896801467303e-01, 3.941671841822946276e-01, 1.454545454545454586e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
1.000808379656637470e+01, 1.812353309166613258e+01, 9.511138349075142884e+00, 1.856138695174693867e-03, 2.389109646946758342e-02, -6.335169654387724503e-01, 6.700687956292309400e-01, 3.868643995319822615e-01, 1.454545454545454586e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
9.996643895112590883e+00, 1.811728752276310672e+01, 9.507532468187738672e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.454545454545454586e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.030696467572687069e+01, 1.840303420504334397e+01, 9.432446150193229073e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.545454545454545414e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.029386339734725020e+01, 1.839472767560619815e+01, 9.427650373186660104e+00, 1.191474129446886895e-03, 4.462999714640748967e-03, -5.944828266754438317e-01, 6.963782209339365314e-01, 4.020541533137793611e-01, 1.545454545454545414e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.026811368494280963e+01, 1.837840173107712616e+01, 9.418224584718027259e+00, 3.286298056578884370e-03, 1.263691266044239536e-02, -6.013429585828196089e-01, 6.919465186140731916e-01, 3.994955087866762233e-01, 1.545454545454545414e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.022418555143686447e+01, 1.835055022502458044e+01, 9.402144510201253524e+00, 6.106169777918699776e-03, 2.482902408734613195e-02, -6.130530935835942774e-01, 6.841961914068542816e-01, 3.950208552873379353e-01, 1.545454545454545414e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016467075328320391e+01, 1.831281639413535700e+01, 9.380358872779801516e+00, 8.404337042183931267e-03, 3.722110084218479414e-02, -6.303375897223978397e-01, 6.723138346317584224e-01, 3.881605734044850098e-01, 1.545454545454545414e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.010501107459102066e+01, 1.827499070545765747e+01, 9.358520201239450387e+00, 8.806896264123894452e-03, 4.184757493466938205e-02, -6.535753525127195873e-01, 6.554612451861313582e-01, 3.784307263514953834e-01, 1.545454545454545414e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
1.006086140459891531e+01, 1.824699873987968601e+01, 9.342359032377860473e+00, 5.687707342936127591e-03, 3.501973400511983192e-02, -6.795679152712329474e-01, 6.353271491133184457e-01, 3.668063005640086471e-01, 1.545454545454545414e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
1.003539739352623883e+01, 1.823085393695021850e+01, 9.333037826060518682e+00, 1.860309129938042191e-03, 2.072168298767863848e-02, -6.986206960333205540e-01, 6.196344424783464255e-01, 3.577461121640143071e-01, 1.545454545454545414e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.002589021712918083e+01, 1.822482615566674014e+01, 9.329557684913886817e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.545454545454545414e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.027917489747045465e+01, 1.850045881399191927e+01, 9.248632032466337805e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.636363636363636243e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.026866988389010160e+01, 1.849276471838459557e+01, 9.244189844296279546e+00, 1.227880085517195092e-03, 3.783757322745352585e-03, -6.462427819021674402e-01, 6.608915948389794126e-01, 3.815659401866705602e-01, 1.636363636363636243e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.024802569353006199e+01, 1.847764447383174868e+01, 9.235460167033480161e+00, 3.381329657614764485e-03, 1.071491333218333591e-02, -6.540712300779170096e-01, 6.550901613429565007e-01, 3.782164809947074491e-01, 1.636363636363636243e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.021281185434591698e+01, 1.845185310827936220e+01, 9.220569515189039222e+00, 6.261196739477488914e-03, 2.105568705082738051e-02, -6.673650210769959124e-01, 6.449557709503723757e-01, 3.723653879735759342e-01, 1.636363636363636243e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016510333854919423e+01, 1.841691037555315447e+01, 9.200395319043341402e+00, 8.559662775964595530e-03, 3.156719578089856038e-02, -6.867182232361953576e-01, 6.295344004949346983e-01, 3.634618555898354031e-01, 1.636363636363636243e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.011726441199015980e+01, 1.838187212720806940e+01, 9.180165976929373528e+00, 8.822838749354777396e-03, 3.546618665895754502e-02, -7.120631806388257878e-01, 6.080497677689387093e-01, 3.510576971021405757e-01, 1.636363636363636243e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
1.008180070491691005e+01, 1.835589775309378879e+01, 9.165169665042462555e+00, 5.497477416808148505e-03, 2.965567164242006309e-02, -7.388625473339007765e-01, 5.835765606246161585e-01, 3.369280843693547300e-01, 1.636363636363636243e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
1.006133415138612186e+01, 1.834090761353673216e+01, 9.156515103934005140e+00, 1.777363975836702796e-03, 1.754106295632213569e-02, -7.580162043359657265e-01, 5.648527024571013966e-01, 3.261178598160558995e-01, 1.636363636363636243e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.005367999538559687e+01, 1.833530154671816703e+01, 9.153278439747211337e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.636363636363636243e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.025319096045948974e+01, 1.859508709073759647e+01, 9.063203451589359361e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.727272727272727293e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.024511478948446452e+01, 1.858826814915880021e+01, 9.059266533833252311e+00, 1.199556787903715855e-03, 3.103238303089606714e-03, -6.947335697977551350e-01, 6.229036444322336719e-01, 3.596335867923201590e-01, 1.727272727272727293e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.022924587665972318e+01, 1.857486957329833999e+01, 9.051530862453457615e+00, 3.298469447356016434e-03, 8.789387538589132562e-03, -7.034356108533397212e-01, 6.155353410142417880e-01, 3.553794948303432011e-01, 1.727272727272727293e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.020218002158867776e+01, 1.855201709963472467e+01, 9.038336980632120543e+00, 6.088129222647013956e-03, 1.727594361986692362e-02, -7.181290980959161852e-01, 6.026756580872355551e-01, 3.479549534308477021e-01, 1.727272727272727293e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016550581169524037e+01, 1.852105201785461119e+01, 9.020459282330890005e+00, 8.269438875476951833e-03, 2.590516548053430415e-02, -7.392129599173457022e-01, 5.832436454155878192e-01, 3.367358756838548794e-01, 1.727272727272727293e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.012870716468430032e+01, 1.848998187026582229e+01, 9.002520924256740997e+00, 8.384086234651163747e-03, 2.908310721787949610e-02, -7.661183534886760738e-01, 5.565941082475031054e-01, 3.213497582260905761e-01, 1.727272727272727293e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
1.010135324933285261e+01, 1.846688617908869645e+01, 8.989186620738506051e+00, 5.055367422626594158e-03, 2.429377497085700999e-02, -7.929605602568325917e-01, 5.276458683699158936e-01, 3.046364841402411372e-01, 1.727272727272727293e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
1.008557276624175003e+01, 1.845356226697537139e+01, 8.981494056493218636e+00, 1.616202872808269412e-03, 1.436058302124124456e-02, -8.116347772657361848e-01, 5.059019087230144374e-01, 2.920826031848003379e-01, 1.727272727272727293e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.007966393239656178e+01, 1.844857326997249203e+01, 8.978613657730619479e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.727272727272727293e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.022936216217925853e+01, 1.868705946122526740e+01, 8.876241482519375836e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.818181818181818343e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.022351172606381020e+01, 1.868136291499235924e+01, 8.872952580018354851e+00, 1.096685558098914109e-03, 2.422490055880266793e-03, -7.397042979428301024e-01, 5.827762552670044949e-01, 3.364660278570069663e-01, 1.818181818181818343e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.021201805243324578e+01, 1.867017157097450308e+01, 8.866491254537050892e+00, 3.011106932625713575e-03, 6.862980675197365328e-03, -7.491566900270245632e-01, 5.736490131961962113e-01, 3.311964121888749113e-01, 1.818181818181818343e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.019241645580736844e+01, 1.865108557478298934e+01, 8.855471949498127771e+00, 5.539446902837985749e-03, 1.349401702653942568e-02, -7.650130293915656798e-01, 5.577331787206800673e-01, 3.220074008703300850e-01, 1.818181818181818343e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
1.016585045879348748e+01, 1.862521836980432610e+01, 8.840537511740512500e+00, 7.473609333313448871e-03, 2.023988472613147752e-02, -7.874060069300694575e-01, 5.338481386946346552e-01, 3.082173665819583630e-01, 1.818181818181818343e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
